NCESSCH,TEACHERS
490054000359,21.14
490054000360,1.0
490054000361,18.13
490054000746,2.84
490054000798,16.08
490054000955,1.18
490054001337,24.76
490054001354,7.5
490057000363,31.92
490057000364,27.16
490057000365,28.0
490057001259,19.12
490057001260,1.0
490060000368,18.56
490060000369,33.47
490060000370,18.11
490060000371,17.56
490060000373,20.56
490060000374,68.49
490060000375,25.52
490060000376,33.05
490060000377,22.52
490060000771,30.0
490060000988,1.0
490060001248,1.5
490063000379,22.8
490063000380,31.7
490063000383,14.63
490063000386,29.0
490063000387,28.91
490063000388,20.47
490063000389,23.1
490063000390,53.1
490063000391,35.22
490063000394,26.97
490063000395,29.79
490063000396,19.3
490063000397,28.0
490063000399,51.45
490063000402,57.51
490063000403,37.84
490063000405,23.9
490063000406,34.0
490063000407,23.0
490063000431,21.9
490063000479,25.0
490063000482,38.92
490063000660,24.96
490063000689,21.49
490063000690,20.75
490063000747,24.51
490063000766,30.54
490063000956,23.54
490063001125,31.57
490063001126,32.0
490063001127,45.18
490063001155,30.26
490063001156,34.23
490063001157,42.0
490063001158,27.8
490063001159,48.23
490063001160,49.89
490063001253,32.6
490063001390,32.09
490063001391,34.9
490063001424,2.0
490063001458,6.18
490063001479,
490063001500,
490066000408,13.54
490066000409,14.5
490066000411,19.0
490066000412,32.69
490066000413,19.85
490066000414,7.5
490066000662,7.0
490066001431,0.67
490069000415,17.64
490069000416,19.0
490069000724,16.64
490069001254,
490072000977,
490072000978,
490072001232,6.0
490072001265,22.68
490072001266,23.62
490072001269,22.24
490072001271,57.77
490072001273,27.0
490072001274,26.12
490072001276,16.0
490072001280,31.96
490072001281,55.86
490072001282,20.5
490072001286,20.0
490072001287,27.76
490072001288,39.02
490072001291,17.0
490072001294,39.5
490072001295,34.33
490072001297,23.46
490072001317,24.45
490072001383,20.02
490072001506,
490075000197,27.5
490075000447,59.64
490075000485,35.83
490075000726,30.5
490075000751,28.11
490075000773,38.58
490075000901,20.78
490075001255,
490075001256,
490075001409,
490075001410,
490075001423,0.28
490078000448,8.0
490078000449,3.5
490078000450,13.47
490078001261,0.38
490078001262,0.38
490081000438,44.67
490081000452,40.15
490081000453,26.22
490081000455,22.0
490081000459,81.93
490081000461,17.0
490081000462,26.0
490081000463,24.0
490081000465,29.5
490081000466,78.7
490081000467,37.0
490081000468,5.0
490081000584,26.0
490081000730,37.15
490081000789,28.5
490081000799,21.0
490081000836,28.52
490081000860,4.61
490081001074,24.3
490081001233,10.6
490081001267,27.7
490081001349,
490084000470,6.84
490084000471,10.55
490084000472,6.8
490084000838,6.77
490084001264,
490087000474,27.58
490087000475,18.8
490087000476,21.75
490087000477,23.17
490087000478,2.0
490087000480,27.16
490087000481,
490087000484,25.04
490087000486,82.97
490087000487,30.0
490087000488,26.37
490087000489,19.1
490087000490,28.0
490087000492,41.41
490087000493,29.5
490087000494,18.53
490087000496,69.89
490087000497,30.0
490087000498,26.59
490087000502,21.5
490087000503,26.0
490087000509,27.0
490087000510,22.82
490087000511,22.0
490087000512,37.12
490087000514,24.0
490087000515,21.35
490087000516,22.7
490087000520,22.5
490087000521,20.5
490087000522,19.0
490087000524,102.79
490087000525,29.25
490087000665,14.0
490087000666,27.05
490087000695,31.98
490087000732,46.63
490087000787,28.98
490087001230,0.5
490087001422,7.82
490087001448,
490090000491,3.42
490090000526,15.08
490090000527,27.2
490090000528,6.4
490090000532,2.0
490090000534,12.0
490090000535,13.56
490090000536,15.0
490090000537,20.58
490090000667,15.53
490090000802,15.35
490090001426,16.62
490093000495,4.04
490093000538,20.5
490093000540,2.5
490093000541,26.75
490093000542,14.23
490093000543,20.5
490093000544,30.22
490093000546,21.0
490093000547,21.92
490093000782,12.67
490093000783,17.24
490093000839,20.64
490093000900,6.21
490093001408,
490093001465,
490096000548,20.76
490096000549,26.64
490096000550,20.73
490096000551,25.64
490096000553,28.24
490096000554,21.64
490096000668,15.68
490096001425,
490099000557,20.81
490099000558,29.83
490099000733,23.9
490099001244,
490102000559,6.5
490102000560,6.94
490102000561,2.0
490102000735,
490102001245,0.5
490105000562,25.5
490105000566,38.49
490105000567,33.9
490105000569,2.0
490105000574,70.26
490105000575,39.86
490105000576,2.0
490105000577,15.66
490105000578,13.0
490105000579,16.71
490105000697,33.5
490105000698,10.83
490105000774,20.5
490105000775,23.0
490105000776,27.0
490105000784,19.46
490105001068,26.44
490105001097,33.5
490105001177,67.76
490105001179,27.0
490105001246,6.0
490105001263,39.67
490105001401,9.96
490105001443,
490105001497,
490105001508,
490108000580,28.51
490108000582,30.5
490108000583,30.5
490108000585,45.12
490108000588,37.38
490108000736,26.5
490108000786,43.47
490108000803,28.5
490108000804,14.47
490108001222,0.68
490108001247,2.0
490108001270,24.97
490108001302,2.9
490111000499,35.5
490111000592,30.0
490111000594,72.17
490111000738,39.61
490111000788,26.5
490111001162,31.6
490111001311,41.17
490111001420,1.48
490114000063,36.15
490114000206,48.41
490114000347,23.5
490114000433,25.5
490114000500,14.0
490114000501,28.15
490114000570,21.27
490114000597,53.82
490114000599,27.05
490114000600,15.89
490114000601,42.4
490114000602,24.5
490114000604,2.5
490114000605,26.0
490114000606,28.5
490114000607,24.5
490114000701,19.5
490114000702,31.07
490114000739,27.0
490114000778,13.0
490114000779,40.41
490114000805,32.84
490114000806,27.0
490114000807,47.01
490114000841,26.0
490114000842,28.0
490114000866,20.5
490114000880,37.53
490114000881,22.39
490114000903,28.18
490114000963,9.14
490114001057,29.0
490114001076,36.09
490114001083,21.69
490114001096,30.0
490114001132,26.98
490114001133,27.66
490114001134,26.23
490114001161,13.2
490114001198,32.49
490114001226,33.85
490114001290,48.36
490114001300,35.06
490114001306,5.5
490114001371,
490114001432,9.36
490114001451,23.5
490114001466,
490114001521,
490117000608,2.83
490117000609,12.69
490117000610,12.2
490117000611,8.55
490120000212,43.17
490120000221,69.52
490120000573,34.9
490120000612,28.59
490120000613,61.54
490120000616,26.0
490120000617,22.5
490120000618,24.5
490120000619,29.83
490120000620,24.54
490120000621,23.5
490120000624,18.8
490120000625,28.98
490120000626,25.5
490120000627,22.0
490120000630,21.0
490120000631,29.5
490120000632,23.0
490120000633,26.5
490120000634,66.37
490120000635,40.91
490120000636,26.96
490120000637,33.93
490120000638,35.43
490120000639,28.28
490120000640,31.0
490120000641,25.5
490120000642,22.55
490120000643,39.47
490120000644,26.0
490120000645,78.84
490120000646,18.75
490120000669,17.22
490120000703,23.0
490120000781,32.0
490120000817,35.0
490120000818,29.72
490120000967,40.49
490120000969,
490120000972,10.68
490120001108,32.5
490120001249,3.93
490120001414,
490120001482,
490120001484,
500000100418,27.4
500000200119,0.0
500000200419,55.0
500000300461,7.9
500000500251,
500000600120,150.0
500000600122,0.0
500000800130,30.6
500000800146,32.0
500000900177,15.2
500002100099,16.76
500002200103,14.0
500002400131,15.71
500002400180,21.24
500002400250,10.27
500002500205,66.2
500002500215,0.0
500002600138,7.83
500002700382,19.6
500002700540,24.7
500037100097,15.15
500037400537,11.0
500038600337,25.0
500038700038,5.23
500038700167,18.5
500038700258,19.6
500038700332,6.5
500038700333,6.6
500038800210,54.8
500038800398,30.8
500038800399,26.4
500038900538,8.75
500039009274,18.61
500039100112,1.0
500039100157,23.51
500039100207,23.16
500039100438,27.6
500039200172,5.77
500039200234,43.55
500039200239,18.8
500039200377,4.8
500039200411,28.4
500039200416,3.0
500039300086,17.8
500039300326,5.04
500039300344,37.44
500039300358,10.99
500039300446,7.55
500171000001,8.35
500174000420,8.9
500177000004,18.8
500183000005,19.2
500183000006,17.5
500189000009,13.45
500195000011,5.8
500198000421,18.75
500201000055,77.2
500204000024,57.0
500207000025,15.2
500213000028,17.7
500213000031,23.0
500213000032,9.7
500216000033,8.7
500219000034,14.89
500222000035,16.31
500225000036,18.0
500225000037,11.75
500234000039,22.6
500237000422,6.5
500240000042,46.7
500240000098,0.0
500249000056,13.0
500249000061,23.0
500249000079,32.0
500252000051,47.0
500252000102,0.0
500252000485,28.0
500255000052,7.9
500261000054,10.3
500264000423,22.5
500267000057,5.0
500273000059,10.6
500279000424,22.2
500282000063,82.55
500282000064,24.35
500282000065,24.1
500282000066,33.6
500282000068,28.7
500282000069,20.9
500282000070,36.55
500282000071,26.8
500282000073,25.8
500282000080,0.0
500285000074,13.62
500288000076,10.38
500291000077,29.1
500294000426,19.5
500301000081,8.0
500303000082,85.49
500306000083,12.89
500309000084,27.65
500312000085,15.8
500324000087,59.0
500324000088,38.1
500324000090,35.2
500324000091,19.2
500324000092,19.9
500327000427,14.55
500333000095,8.12
500336000096,12.2
500339000428,18.0
500345000451,32.67
500348000429,33.42
500351000104,18.0
500354000105,8.7
500357000430,13.0
500369000110,16.29
500372000111,11.0
500378000022,35.05
500378000089,7.65
500378000113,19.1
500381000115,31.2
500381000117,19.1
500381000452,19.6
500381000453,19.1
500384000121,37.72
500384000123,35.6
500384000403,31.3
500387000126,26.7
500390000127,37.0
500393000204,23.3
500393000206,41.2
500396000432,18.3
500402000132,9.45
500405000133,19.1
500408000134,11.1
500411000135,8.95
500414000136,52.2
500417000137,10.3
500429000140,17.0
500447000144,12.0
500450000145,5.3
500456000147,23.0
500458000148,45.57
500458000169,14.28
500459000047,22.65
500459000062,20.95
500459000093,0.0
500459000150,32.32
500459000151,49.27
500459000153,23.22
500462000155,25.05
500465000434,24.04
500468000158,33.3
500471000159,5.2
500477000160,8.6
500480000161,20.5
500486000163,11.17
500489000164,3.8
500492000165,6.1
500496000015,8.0
500501000168,18.2
500505000170,31.33
500506000106,18.1
500506000171,40.5
500506000198,22.6
500512000173,33.58
500516000174,9.6
500522000175,12.14
500525000176,10.25
500528000435,11.75
500531000436,43.07
500537000185,32.17
500540000186,9.1
500549000187,30.5
500552000189,45.5
500552000469,28.1
500555000190,13.16
500558000191,6.4
500561000125,42.0
500561000193,33.0
500561000437,60.0
500562000195,76.83
500564000196,11.2
500567000197,9.8
500570000199,30.35
500570000200,27.35
500570000201,37.9
500573000202,9.56
500581000208,66.83
500581000463,38.0
500582000209,9.0
500588000211,7.9
500591000212,7.0
500594000213,12.3
500600000439,29.8
500603000218,11.3
500609000221,6.46
500612000227,30.1
500612000440,24.6
500618000230,25.02
500621000231,9.1
500624000232,10.4
500627000233,11.7
500639000237,6.1
500660000244,16.0
500660000245,20.5
500663000246,19.0
500666000247,11.0
500666000248,13.3
500669000249,16.0
500672000443,21.2
500675000253,5.3
500678000254,6.3
500681000255,17.4
500681000256,17.86
500687000259,5.0
500690000261,15.5
500693000262,18.0
500693000263,12.7
500693000264,7.8
500696000265,5.2
500699000266,30.36
500705000075,53.8
500705000094,0.0
500705000271,89.16
500705000274,21.0
500705000275,22.75
500705000468,26.37
500708000279,26.2
500714000445,9.8
500723000282,17.8
500726000283,11.5
500732000284,51.82
500735000286,23.84
500738000287,8.45
500741000288,8.0
500747000291,22.63
500747000292,32.72
500747000293,29.5
500747000294,75.14
500747000295,46.98
500750000296,12.6
500753000298,27.0
500753000299,23.5
500753000300,32.4
500753000303,24.5
500756000304,52.0
500760000306,55.0
500765000181,75.3
500768000316,6.4
500774000317,12.6
500777000408,5.64
500780000318,25.95
500780000319,38.15
500783000320,10.2
500792000321,7.8
500795000322,11.39
500798000049,40.9
500801000325,20.9
500810000327,7.5
500813000328,14.97
500816000330,8.6
500822400334,42.82
500822500335,37.1
500822800336,9.71
500823500338,59.52
500823700339,64.6
500824000341,7.3
500824100342,16.85
500824200340,26.0
500824300343,38.1
500824500345,16.1
500824600346,21.67
500824700118,0.0
500824709272,29.76
500824800348,27.4
500825000349,25.0
500828000350,44.65
500831000351,14.0
500840000353,10.34
500843000448,9.3
500852000359,6.2
500855000360,11.2
500858000361,7.4
500864000363,12.55
500867000364,7.3
500870000536,17.8
500876000367,8.82
500885000370,31.1
500888000371,6.0
500894000373,16.1
500897000460,15.6
500906000376,5.0
500918000379,16.4
500918000380,23.3
500921000243,71.65
500927000384,2.15
500930000539,45.0
500936000183,20.21
500936000388,41.44
500936000389,26.95
500939000391,13.7
500942000392,5.1
500945000393,2.7
500948000394,17.0
500951000395,31.6
500951009273,13.8
500954000396,6.6
500957000470,25.5
500960000107,20.0
500960000220,53.1
510000302015,
510000402016,
510000602018,
510000802020,
510000902022,
510000902051,
510000903010,
510001002023,
510001002992,
510001102024,
510001202025,
510001202978,
510001302026,
510001402086,
510001502087,
510001602088,
510001702089,
510001702639,
510001802090,
510001902091,
510002002092,
510002002643,
510002002649,
510002002664,
510002002670,
510002002675,
510002002681,
510002002687,
510002002689,
510002401572,
510002501575,
510002601576,
510002701581,
510002801504,
510002901505,
510003101580,
510003201932,
510003301933,
510003401934,
510003501936,
510003802280,
510004002291,
510004102324,
510004202376,
510004202377,
510004202378,
510004202379,
510004202380,
510004202382,
510004202383,
510004202386,
510004202388,
510004202389,
510004202390,
510004202391,
510004202392,
510004202393,
510004202394,
510004202395,
510004202396,
510004202397,
510004202398,
510004202399,
510004202403,
510004202476,
510004202890,
510004501948,
510004602262,
510004702311,
510004802325,
510005001950,
510005102300,
510005202315,
510005402326,
510005502290,
510005602314,
510005702316,
510005802558,16.37
510005802559,11.1
510006000006,14.31
510006000007,25.76
510006000009,32.0
510006000012,25.0
510006000014,11.75
510006001737,30.0
510006001738,33.0
510006001988,
510006002003,41.68
510006002004,
510006002028,42.88
510006002433,33.26
510006002434,34.03
510006102561,
510006202562,
510006302563,
510007002967,45.83
510007101949,
510007202347,
510007302348,
510007402349,
510007502350,
510007602351,
510007702352,
510007802353,
510007902354,
510008002355,
510008102356,
510008202373,
510008302374,
510008402375,
510008602357,
510008702358,
510008802359,
510008902360,
510009000002,40.75
510009000003,18.78
510009000015,147.54
510009000016,14.6
510009000017,18.19
510009000018,42.67
510009000020,23.57
510009000022,31.67
510009000023,49.87
510009000024,45.61
510009000025,58.72
510009000026,33.92
510009000027,56.25
510009000028,29.25
510009000029,14.75
510009000030,11.62
510009000032,29.06
510009000033,18.56
510009000035,72.22
510009000036,28.53
510009000751,40.76
510009001747,84.27
510009001882,13.95
510009001937,41.67
510009002173,57.49
510009002796,6.14
510009002974,2.11
510009102361,
510009202362,
510009302363,
510009402364,
510009602366,
510009702367,
510009802368,
510009902369,
510010002370,
510010202372,
510010302345,
510010702697,
510010902698,
510012000038,35.5
510012000039,39.4
510012000041,32.5
510012000043,46.5
510012000044,44.5
510012000045,66.0
510012000047,29.0
510012000048,24.5
510012000050,50.0
510012000052,41.4
510012000054,308.35
510012000055,48.5
510012001826,29.3
510012002549,53.5
510012002999,106.57
510012003016,133.25
510015201883,51.79
510015201885,17.0
510015201888,40.35
510015201891,17.5
510015201938,38.66
510018000062,37.91
510018000063,31.84
510018001828,37.94
510021000010,32.0
510021000064,31.5
510021000065,99.89
510021000066,30.58
510021000067,21.0
510021000068,21.36
510021000069,21.17
510021000072,41.86
510021000074,7.67
510021000075,7.16
510024000076,52.98
510024000077,30.0
510024000078,38.02
510024000079,30.0
510025102823,
510025202848,
510025502950,
510025503014,
510027000013,33.4
510027000081,54.77
510027000082,44.83
510027000083,47.08
510027000084,50.78
510027000087,47.99
510027000090,50.5
510027000092,39.6
510027000093,43.26
510027000094,46.9
510027000097,40.03
510027000098,92.95
510027000099,81.63
510027000100,44.92
510027000101,42.5
510027000102,30.23
510027000103,48.09
510027000104,35.94
510027000107,93.47
510027000108,45.28
510027000109,
510027000110,37.3
510027000111,140.23
510027000112,160.52
510027000113,99.6
510027000115,130.14
510027000752,87.31
510027001067,53.92
510027001900,42.4
510027001940,41.79
510027002331,
510027002404,46.5
510027002659,
510027002860,
510027002861,
510027002875,17.31
510027002944,
510027003003,6.2
510027003006,38.73
510030000116,26.89
510030000117,39.56
510030000118,37.28
510030000119,21.89
510030000120,14.76
510030000124,57.15
510030000127,18.49
510030000128,32.93
510030000129,36.03
510030000130,40.98
510030000131,43.08
510030000132,47.26
510030000135,20.89
510030000137,47.12
510030000138,54.3
510030001080,37.54
510030001830,42.26
510030001901,26.9
510030002140,51.18
510030002435,44.85
510033000139,25.5
510033000140,13.04
510033000141,16.63
510036000142,
510036000143,41.67
510036000144,17.5
510036000145,11.86
510036000147,18.14
510036000149,17.0
510036000151,61.23
510036000152,17.94
510036000153,19.0
510036000155,14.5
510036000156,71.31
510036000157,23.0
510036002029,48.94
510036002109,18.84
510036002141,31.44
510036002142,22.3
510036002174,59.64
510036002175,82.97
510036002525,36.0
510036002526,31.0
510036002961,
510036003004,4.0
510039003002,27.0
510039003009,31.35
510042000164,33.01
510042000165,
510042000166,15.5
510042000167,19.58
510042000168,17.67
510042000169,20.5
510042000170,12.17
510042000171,39.7
510042000172,70.07
510042000173,18.0
510042001354,56.42
510042002527,28.0
510042002977,
510045000175,14.75
510045000176,28.75
510045000177,16.75
510045000179,53.29
510045000180,42.33
510045000181,14.75
510045001944,
510048000182,34.97
510048000183,50.55
510048000184,18.33
510048000185,18.84
510048000188,25.33
510051000191,
510051000193,12.64
510051000198,27.6
510051000200,17.18
510051000201,10.0
510051001897,16.78
510051001945,57.5
510051001946,26.84
510051001947,18.03
510051002052,29.83
510054000209,30.0
510054000210,44.35
510054002867,8.0
510054002869,31.0
510054002870,27.0
510056000215,11.14
510056000216,12.96
510056000217,31.37
510056000218,10.46
510060000219,33.25
510060000220,52.57
510060000223,58.29
510060000224,40.63
510060000225,
510060000226,24.0
510060000230,37.0
510060000231,45.45
510060000232,34.0
510060000233,35.89
510060000234,32.0
510060002332,
510060002528,25.0
510060002771,38.29
510060002834,23.0
510066000051,49.5
510066000237,34.0
510066000238,67.0
510066000241,24.0
510066002784,44.0
510069000242,80.24
510069000244,14.06
510069000245,11.07
510069000246,23.2
510069000247,34.96
510069000250,17.6
510069000253,18.73
510069000254,30.28
510069000257,67.57
510069002489,
510069002985,6.08
510072000258,32.6
510072000260,27.0
510075000262,15.5
510075000264,31.11
510075000267,14.0
510075000270,44.08
510075002005,28.0
510078000266,28.94
510078000271,48.58
510078000272,28.17
510078000273,98.63
510078000275,27.5
510078000276,28.87
510078000279,51.08
510078002110,32.95
510078002143,24.94
510078002550,
510081000280,57.0
510081000281,29.6
510081000282,41.6
510081000285,
510081000286,48.0
510081000287,48.0
510081000288,42.1
510081000289,36.72
510081000291,45.4
510081000292,39.2
510081000293,40.33
510081000294,58.8
510081000295,28.0
510081000296,79.95
510081000297,102.95
510081000298,27.07
510081000299,109.64
510081000300,67.09
510081000302,23.0
510081000303,168.15
510081000304,42.54
510081000305,44.7
510081000306,28.0
510081000307,40.6
510081000308,37.7
510081000309,31.2
510081000310,94.41
510081000311,42.8
510081000312,133.41
510081000313,61.8
510081000456,35.4
510081000457,36.6
510081000459,39.1
510081001482,106.13
510081001483,43.0
510081001672,79.5
510081001832,102.98
510081001899,24.0
510081001910,35.7
510081001954,57.0
510081002031,93.63
510081002054,35.0
510081002222,
510081002223,35.7
510081002432,44.83
510081002557,67.1
510081002765,128.0
510081002998,2.58
510084000053,90.61
510084000056,139.84
510084000314,44.6
510084000315,34.31
510084000316,48.25
510084000317,44.25
510084000318,38.22
510084000319,38.0
510084000320,41.93
510084000321,73.42
510084000323,
510084000324,112.95
510084000325,36.83
510084000326,34.0
510084000327,40.0
510084000328,47.25
510084000329,88.45
510084000330,41.75
510084000331,35.8
510084000332,35.0
510084000333,38.0
510084000334,50.5
510084000335,60.6
510084000336,55.76
510084000337,121.3
510084000338,95.7
510084000339,23.5
510084000340,117.58
510084000341,65.24
510084000342,113.22
510084000343,78.2
510084000344,61.68
510084000345,39.1
510084000346,41.0
510084000347,83.9
510084000348,36.0
510084000349,68.88
510084000350,143.92
510084000462,41.5
510084000762,39.58
510084000766,133.47
510084001086,38.83
510084001605,27.07
510084001833,88.3
510084001834,66.11
510084001835,35.0
510084001903,52.27
510084001989,53.59
510084001990,47.85
510084002006,95.78
510084002055,43.41
510084002056,42.0
510084002097,62.0
510084002098,48.5
510084002099,42.25
510084002176,42.72
510084002177,45.5
510084002661,115.86
510084002754,85.33
510084002767,80.28
510084002779,58.41
510084002780,50.4
510084002972,
510084002983,
510084002990,5.2
510084003013,9.48
510087000352,22.88
510087000353,32.07
510087000354,36.22
510087002100,51.92
510093001956,22.8
510093001957,18.0
510096000361,85.64
510096000362,52.29
510096000364,27.0
510096000365,24.0
510096000366,40.0
510096002941,
510099000367,30.6
510099000368,25.71
510099000369,20.46
510102000372,20.1
510102002111,28.9
510105000374,39.0
510105000376,85.52
510105000377,70.39
510105000378,38.0
510105000380,41.0
510105000382,40.0
510105001612,44.2
510105001958,58.15
510105001959,1.0
510105002748,44.92
510105002758,88.73
510108000057,33.89
510108000058,27.11
510108000383,37.0
510108002995,
510111000268,30.5
510111000388,16.85
510111000389,34.0
510111000390,103.4
510111000391,11.0
510111000394,52.0
510111000395,29.0
510111000398,26.83
510111001233,39.28
510111002261,22.0
510111002467,
510111002750,5.39
510111002872,8.0
510111002960,37.5
510114000401,30.0
510114000404,11.0
510114000408,26.0
510114002981,54.98
510114002982,39.02
510117000409,58.33
510117000410,85.78
510117000411,23.44
510117000414,19.6
510117000416,37.6
510117000417,30.18
510117000418,18.18
510120000419,37.65
510120000420,38.17
510120000421,40.96
510126000059,176.04
510126000061,46.83
510126000073,41.05
510126000086,63.83
510126000088,54.96
510126000422,51.13
510126000423,161.24
510126000424,43.5
510126000426,54.67
510126000428,30.0
510126000429,37.02
510126000431,52.6
510126000433,51.67
510126000435,26.0
510126000438,32.3
510126000439,42.3
510126000440,38.4
510126000441,44.81
510126000442,33.54
510126000448,41.4
510126000449,42.25
510126000450,31.7
510126000452,33.23
510126000453,54.19
510126000454,48.57
510126000455,33.37
510126000458,61.33
510126000460,72.46
510126000461,140.39
510126000463,154.22
510126000464,45.0
510126000466,38.55
510126000467,39.19
510126000468,156.17
510126000469,38.6
510126000470,40.5
510126000471,44.0
510126000472,47.99
510126000473,42.2
510126000474,96.27
510126000475,80.55
510126000476,31.5
510126000477,32.0
510126000478,44.91
510126000479,90.12
510126000480,28.99
510126000481,147.76
510126000482,66.0
510126000483,36.41
510126000484,33.36
510126000486,64.39
510126000487,51.41
510126000488,47.3
510126000489,172.56
510126000490,37.17
510126000491,49.89
510126000492,37.47
510126000493,189.05
510126000494,59.5
510126000495,172.05
510126000496,83.74
510126000497,34.94
510126000499,46.57
510126000500,80.17
510126000501,39.92
510126000502,52.5
510126000503,75.5
510126000504,73.32
510126000505,155.01
510126000508,37.64
510126000509,48.11
510126000510,15.0
510126000511,74.29
510126000512,14.5
510126000513,83.89
510126000514,45.74
510126000515,45.0
510126000516,270.2
510126000517,120.03
510126000518,70.94
510126000519,47.53
510126000521,140.0
510126000522,37.41
510126000525,28.61
510126000526,64.63
510126000527,81.82
510126000529,40.37
510126000530,108.63
510126000531,41.49
510126000532,141.71
510126000533,52.13
510126000535,136.74
510126000536,51.0
510126000538,121.55
510126000539,64.07
510126000540,34.4
510126000542,156.83
510126000543,53.0
510126000544,55.78
510126000546,32.4
510126000548,41.33
510126000549,46.84
510126000550,150.67
510126000551,33.8
510126000552,39.8
510126000553,50.5
510126000556,44.53
510126000557,89.33
510126000558,
510126000559,39.08
510126000560,62.5
510126000561,248.8
510126000562,38.91
510126000563,47.5
510126000564,46.4
510126000565,39.0
510126000566,188.96
510126000567,54.2
510126000568,42.0
510126000569,37.51
510126000570,48.71
510126000571,37.7
510126000572,
510126000573,38.43
510126000574,63.01
510126000575,48.31
510126000576,80.3
510126000577,30.0
510126000579,
510126000580,34.12
510126000582,38.01
510126000583,43.74
510126000584,30.51
510126000585,132.09
510126000586,49.0
510126000587,30.61
510126000588,59.64
510126000590,40.5
510126000594,32.35
510126000597,36.33
510126000598,46.42
510126000599,50.5
510126000600,166.96
510126000767,51.16
510126000768,46.45
510126000775,54.5
510126001091,55.1
510126001093,46.81
510126001099,24.68
510126001103,
510126001106,
510126001756,93.96
510126001767,54.89
510126001836,53.66
510126001837,31.7
510126001838,33.57
510126001839,80.05
510126001840,33.22
510126001841,72.63
510126001842,38.44
510126001843,46.18
510126001904,51.4
510126001991,
510126001992,28.5
510126001993,34.91
510126001994,46.35
510126002007,71.4
510126002008,
510126002032,
510126002033,
510126002034,105.6
510126002058,39.0
510126002060,55.5
510126002061,38.1
510126002063,42.65
510126002114,158.39
510126002115,46.34
510126002116,42.31
510126002117,47.0
510126002118,40.31
510126002119,52.39
510126002144,55.5
510126002146,47.1
510126002147,
510126002182,44.41
510126002183,56.76
510126002271,89.94
510126002272,71.33
510126002333,48.4
510126002334,52.0
510126002335,66.38
510126002336,47.83
510126002406,36.83
510126002408,
510126002436,142.58
510126002496,48.0
510126002529,171.19
510126002530,40.84
510126002531,63.22
510126002674,
510126002790,
510126002800,54.67
510126002802,59.67
510126002819,33.17
510126002820,33.58
510126002827,
510126002862,
510126002871,74.19
510126002873,39.51
510126002874,2.0
510126002939,
510126002942,
510126002945,
510126002946,
510126002947,
510126002951,
510126002993,2.0
510126003000,5.75
510126003008,3.02
510126003012,6.0
510126003032,35.73
510126003033,47.0
510129000283,62.86
510129000284,45.68
510129001844,46.96
510129002204,24.74
510129002971,6.0
510132000604,30.5
510132000605,59.9
510132000607,99.89
510132000608,25.0
510132000609,44.62
510132000610,21.0
510132000611,25.5
510132000612,33.0
510132000614,41.1
510132000615,27.0
510132000616,39.75
510132000854,108.22
510132001846,30.99
510132002184,33.0
510132002185,28.0
510132002186,
510132002409,45.9
510132002533,34.0
510132002785,100.32
510132002786,26.0
510135000617,18.0
510135000618,54.91
510135000619,29.7
510135000620,9.5
510135000621,14.0
510138000089,54.37
510138000622,30.5
510138000625,97.67
510138002868,30.61
510138002956,19.94
510141000628,26.63
510141000631,45.0
510141002431,19.13
510144000632,21.0
510144000633,22.67
510144000634,14.83
510144000635,16.5
510144000636,16.75
510144000637,162.99
510144000639,18.67
510144000640,16.33
510144000641,28.09
510144000642,27.5
510144000643,15.67
510144000644,25.5
510144001614,26.25
510144002148,44.5
510144002187,61.5
510144002763,21.5
510147000091,33.83
510147000095,33.42
510147000523,57.59
510147000524,116.5
510147000646,28.75
510147000647,34.8
510147000649,54.18
510147000652,105.43
510147000656,46.34
510147000659,35.67
510147001381,40.0
510147002121,25.33
510147002149,33.0
510147002337,105.75
510147002437,66.15
510147002501,35.55
510147002534,29.33
510147002808,38.0
510151000660,58.98
510151000661,76.28
510151002274,4.0
510151002468,52.14
510151002612,59.68
510156000301,39.11
510156000356,22.08
510156000665,44.04
510159000668,
510159000669,47.49
510159000671,37.52
510159000672,34.09
510159000673,25.89
510159001920,32.19
510162000677,35.0
510162000678,25.0
510162000679,36.0
510162000680,106.0
510162001616,34.0
510162002065,23.0
510162002188,49.5
510162002975,1.0
510162003022,49.0
510165000683,25.91
510165000685,29.9
510165000686,57.87
510165000687,44.18
510165000689,36.76
510169000690,8.23
510169000693,6.23
510169000695,
510169000696,13.92
510169000697,46.84
510169002189,16.46
510169002747,17.68
510169002806,10.0
510171000106,58.28
510171000700,28.0
510171000702,71.59
510171001382,
510171001802,33.8
510171002190,22.5
510171002439,
510174000703,11.28
510174000706,55.8
510174000707,42.95
510174001827,79.0
510177000710,19.44
510177000714,112.22
510177000716,16.16
510177000717,23.68
510177000720,20.1
510177001848,128.66
510177001907,
510177002745,38.61
510177002759,48.69
510177002769,24.79
510177002835,5.24
510177002836,8.33
510180000725,28.0
510180000726,29.0
510180000727,29.0
510180000728,16.0
510180000729,24.0
510180000730,67.81
510180000731,116.37
510180000732,23.0
510180000734,58.21
510180000735,26.01
510180000737,25.0
510180000739,22.0
510180000742,103.22
510180000743,25.0
510180000744,45.88
510180000745,25.67
510180000746,27.0
510180000747,111.22
510180000748,28.0
510180000750,22.0
510180000754,22.0
510180000755,92.59
510180000757,17.0
510180000758,31.0
510180000760,48.79
510180000761,22.0
510180000763,23.0
510180001890,44.86
